performance review - mid - year,0.8725
eol issues,0.6289
reviewers,0.6839
reviewers,0.5451
entex adjustments for 5 / 00,0.9284
cannon interest may 2000 purchase,0.3466
here ' s my performance evaluation choices :,0.9054
customer meeting invitation,0.8337
re :,0.1568
stacey,0.3193
entex adjustments for 5 / 00,0.863
"with pre - bid coming up , how should i handle ces ? who will be responsible for",0.7443
global octane for may 2000,0.8085
re : pg & e texas contract 5098 - 695 for 2 / 00,0.3137
unify enhancement tracking list for ena upstream,0.0922
mtbe plant shut - down,0.3219
meter 9794,0.904
final - name change / mergers spreadsheet 5 / 00,0.6427
june wellhead prod est .,0.2332
june availabilities,0.1579
sale to el paso merchant for 4 / 00,0.6055
re : ena sales on hpl,0.4137
conoco supply cuts on oasis 5 / 21 - 5 / 22,0.009
24 x 5 products,0.0743
re : ena sales on hpl,0.3271
24 x 5 products,0.2091
eastrans nom - 5 / 24 / 2000,0.7956
eastrans nom - 5 / 24 / 2000,0.9255
hey - both of you guys did a great job on janet ' s deal . the pricing was done,0.6447
i put in 35000 for the expected volume for the sale to sds / tufco . sitara,0.6862
# 6487 rangel / dewpoint,0.939
midtex,0.1426
work distribution,0.4557
june vacation,0.3102
june transport usage tickets,0.1712
nomination 6 / 1 / 2000 - eastrans,0.4695
nomination 5 / 25 / 2000 and following - eastrans,0.4929
astros tickets,0.997
potential - june 00,0.0455
june 1 st,0.9425
mtbe upsets,0.424
june transport usage tickets,0.1797
hpl xport ta 99 - 027 for 4 / 00 prod .,0.9529
may nom,0.7364
june 2000 co - owners volumes,0.0481
revised avails,0.5704
revised volumes,0.1888
natural gas nomination for 06 / 00,0.2582
re : meter # 0986725 - 1 / 00 production - encina gas marketing,0.4014
"nom change - effective may 27 , 2000 - sg marshall - hpl meter",0.8617
re : meter # 0986725 - 1 / 00 production - encina gas marketing,0.0147
nomination 6 / 1 / 2000 - eastrans,0.0279
revised june avails .,0.8606
ces volumes on tejas,0.7382
june 2000 availabilities - 2 nd revision,0.0791
may activity survey,0.4571
may hours survey,0.781
re : meter # 0986725 - 1 / 00 production - encina gas marketing,0.2898
june ' s update,0.3881
schedule / jerseys,0.1272
job number,0.9158
re : job posting,0.0078
new intramonth book,0.7167
unify close schedule,0.4607
revised nominations,0.0659
"f . o . m . nomination eff . june 1 , 2000",0.9289
smi 23,0.9939
98 - 6892,0.3852
panenergy marketing march 2000 production,0.6473
"revised nomination - june , 2000",0.6788
hpl buy / sell reports,0.181
"revised nomination - june , 2000",0.063
bennington / lamar power ua 4 data,0.5674
vacation,0.4544
megan jones,0.3877
"hpl noms for june 01 , 2000",0.4709
"energy operations , gas operations - organizational changes",0.2457
wc 551 revision and notice of force majeure ( stingray p / l ),0.6178
revised june avails . - gb 128 ( sea robin p / l ),0.2196
revised june availabilities,0.8577
meter 385,0.2853
re : nomination 6 / 1 / 2000 - eastrans,0.3554
"ami , , , ,",0.546
and the final numbers for may are . . .,0.9225
"revision # 1 - enron actuals for may 18 , 2000",0.0342
"enron actuals for may 31 , 2000",0.9575
"revision # 1 - enron actuals for may 11 , 2000",0.566
goldston outage,0.7816
"re : revised nomination - june , 2000",0.5848
carthage ( american central ) nomination,0.4947
nom change on tetco,0.9172
re : lubrizol - bayport,0.7288
98 - 1601,0.1258
meter 9687,0.2467
bammel pma ' s,0.6539
schedule,0.6641
"revision # 3 - same day change - hpl nom for june 2 , 2000",0.0914
"enron / hpl actuals for june 1 , 2000",0.4864
"hpl nom for june 3 , 2000",0.2762
re : new turn - on range resources,0.6032
doc and merry byington ' s new son,0.5734
weekend activity dated : june 2 thru june 4 th,0.1329
mtbe plant - lightning strikes again,0.182
performance feedback,0.6229
re : 98 - 1601,0.7149
re : system 550 unmetered gas,0.9665
re : more unmetered gas loss,0.384
weekend activity dated : june 2 thru june 4 th,0.7917
duke energy - # 5192 - 1999 issues,0.766
mary poorman interview schedule & resume,0.8604
mary poorman interview schedule,0.1038
"hpl noms for june 06 , 2000",0.4068
"enron actuals for june 02 thru 04 , 2000",0.2942
new su bridge,0.0374
wc 551 revision effective 6 / 6 / 00 ( stingray p / l ),0.6903
nomination change,0.1394
re : prc meeting agenda recap,0.2133
may activity survey,0.7659
blue dolphin pipe line company contract no . 96037499,0.6572
job # 104210,0.5014
new su bridge,0.7432
"hpl nom for june 7 , 2000",0.8792
"gasper rice resources , ltd .",0.7229
revisions on tennessee gas p / l effective 6 / 8 / 00,0.5625
wc 534 revision effective 6 / 7 / 00 ( stingray p / l ),0.2506
wc 533 revision and notice of force majeure ( stingray p / l ),0.9473
carthage ( american central ) nomination,0.9318
copanos changes,0.043
el paso cuts on oasis,0.8043
duke energy deal 269123 for july & november 2000 ?,0.0647
interconnect / intercompany issues,0.2778
interconnect / intercompany issues,0.9076
re : interconnect / intercompany issues,0.8994
may hours survey,0.8394
eis invoices for may,0.3234
confirming requisitions,0.4523
"hpl noms for june 08 , 2000 revision",0.9922
"hpl noms for june 08 , 2000",0.4568
"enron / hpl actuals for june 6 , 2000",0.782
"hpl nom for june 8 , 2000",0.6065
more good devon stuff ! ! ! !,0.0008
devon,0.5187
wc 551 cancellation of force majeure effective 6 / 6 / 00,0.2479
message from brian redmond,0.3718
re : may activity survey,0.1144
re : cp & l,0.5369
accomplishments,0.1108
re : cp & l,0.8648
re : hoop it up,0.7789
re : hoop it up,0.9251
"enron totals thru june 7 , 2000",0.6643
"hpl nom for june 9 , 2000",0.2019
"re : hpl / enron actuals for june 8 , 2000",0.3236
"hpl / enron actuals for june 8 , 2000",0.8042
"ec 335 , ei 305 and smi 23 revision effective 6 / 10 / 00 ( sea robin",0.3314
cutoff for processing invoices and expense reports in msa,0.8638
last check,0.6966
re : prc meeting agenda recap,0.1598
re :,0.2278
"hpl nom change for june 9 , 2000 revision # 1",0.1047
"hpl noms for june 10 thru 12 , 2000",0.3433
"enron actuals for june 08 , 2000",0.8822
2 nd revision to sea robin volumes ( sea robin p / l ),0.0042
sea robin changes,0.3824
sear robin revisions effective 6 / 10 / 00 ( sea robin p / l ),0.9078
hi 325 and hi 368 revision effective 6 / 10 / 00 ( hios p / l ),0.7733
keystone shut down,0.01
tetco change,0.0304
98 - 6725 ( sitara deal 266149 ),0.5206
texas unfinaled invoices - may 2000 production,0.0647
panenergy marketing march 2000 production,0.7199
el paso cuts to oasis,0.1334
"ec 254 , sp 13 and wc 45 ( 20 ) revisions",0.7275
game / uniforms,0.3944
"hpl nom for june 13 , 2000",0.5363
"enron / hpl actuals for june 9 - 12 , 2000",0.3347
midlothian forecast,0.2333
prior month misnomination,0.3316
tinsley field,0.4606
new nomination - tejas,0.6474
new nomination,0.0712
june specials ! !,0.6654
great gofl offer,0.3693
thanks ! !,0.2496
"hpl nom for june 14 , 2000",0.4851
"enron actuals for june 12 , 2000",0.0949
revised nomination - cody energy,0.5063
volume increase - hpl meter 68 - 6296 ( s . g . marshall ) and hpl meter,0.7566
cilco,0.1126
deal number,0.4461
ss 154,0.0343
"enron actuals for junel 3 , 2000",0.0003
"hpl noms for june 15 , 2000",0.5306
yates energy corp . - revised nomination,0.9509
saxet thompsonville - shut - in gas,0.4187
re : volume increase - hpl meter 68 - 6296 ( s . g . marshall ) and hpl,0.512
shut - in of # 986315,0.9872
re : wholesale volumes,0.2457
mcmullen meter list,0.1522
mcmullen outage,0.8356
revised tinsley availabilities ( tetco p / l ),0.9922
"hpl nom for june 16 , 2000 revision",0.9077
"hpl nom for june 16 , 2000",0.822
"enron / hpl actuals for june 14 , 2000",0.6136
desk to desk deals,0.7878
re : shut - in of # 986315,0.6988
revised sea robin availabilities effective 6 / 17 / 00,0.2368
correction to hi 140,0.8158
ei 315 / 329 revised availability effective 6 / 17 / 00 ( tennessee p / l ),0.4074
nom change at the garza / trevino plant on tejas,0.3862
ei 314 revised availability effective 6 / 17 / 00 ( columbia gulf ),0.593
re : ei 330 a and smi 128 revised availabilities effective 6 / 17 / 00,0.5329
"hios , sea robin , transco",0.3106
"hpl nom for june 17 , 2000",0.0812
"enron / hpl actuals for june 15 , 2000",0.9707
sap changes,0.8892
resume - dart arnaez,0.2358
resume - robert goerner,0.7513
resume - anna cola,0.9784
resume - alex argueta,0.0319
resume - liz bellamy,0.1402
resume - gloria smith,0.4342
resume - gloria davis,0.9764
resume - marcia curry,0.2899
accrued 06 / 16,0.7692
hl & p volumes 6 / 00,0.7188
cuts,0.0615
devon transition,0.4654
6 / 15 / 00 revision to sea robin volumes,0.1225
"hpl noms for june 20 , 2000",0.5931
"enron actuals for june 16 thru 18 , 2000",0.6397
re : atmic hurta # 1 - new production,0.8871
re : hl & p 6 / 00,0.5674
revised availabilities,0.7546
nom change on tennessee,0.367
nom change on tejas pipeline,0.7844
ss 198 j revision effective 6 / 21 / 00,0.2126
re : resume - liz bellamy,0.0722
"hpl noms for june 21 , 2000",0.3894
"enron actuals for june 19 , 2000",0.1762
unify stress test next week with sybase 12 . 0,0.5155
meter 1429,0.3933
eastrans nomination - gas day 6 / 22 / 2000,0.9167
hl & p,0.833
hl & p,0.2272
desk summary report,0.4032
west cameron 587,0.2628
fwd : gb 128 revision effective 6 / 22 / 00 ( sea robin p / l ),0.5175
nom change on texas eastern,0.7843
adios . . .,0.5025
"hpl nom for june 22 , 2000",0.9336
"enron / hpl actuals for june 20 , 2000",0.0999
reliant ' s attempt at humor,0.4232
organizational changes within risk management,0.035
nom change for gas day 22,0.5668
re : hl & p,0.2318
customer trip,0.0817
calpine daily gas nomination,0.6595
re : fuel,0.6615
re : fuel,0.0024
re : fuel,0.0899
re : fuel,0.8017
re : teco gas processing ; meter no . : 6884,0.7314
"devon - effective july 1 , 2000",0.7776
nom change on tejas for garza plant,0.4046
nom change on tejas pipeline for garza plant,0.065
july 2000 first of the month availabilities,0.1216
re : vacation,0.9803
note from ken seaman,0.7085
tufco - prebid,0.3095
"hpl noms for june 23 , 2000 revision # 1",0.682
"hpl nom for june 23 , 2000",0.8982
"enron actuals for june 21 , 2000",0.3356
july production estimate,0.3747
meter # 9833,0.8147
sap - timekeeping,0.2659
re : new eol product,0.685
re : new eol product,0.6691
re : panenergy marketing march 2000 production,0.7645
revised nom,0.5248
july 2000 iferc nom .,0.3809
"hpl noms for june 24 thru 26 , 2000",0.2688
"enron actuals for june 22 , 2000",0.5492
txu at lonestar katy,0.2182
dave n out until july 5 th,0.9676
re : cilco,0.2279
natural gas nomination for 07 / 00,0.3473
july 2000 first of the month availabilities,0.8528
nom change for new well haynes 21 on tejas,0.675
eastrans nomination effective 07 / 01 / 2000,0.9251
eastrans nomination effective 07 / 01 / 2000,0.2145
"hpl nom for june 27 , 2000",0.6197
"enron / hpl actuals for june 23 - 25 , 2000",0.4244
re : natural gas nomination for 07 / 00,0.0031
june hourly survey,0.5474
activity survey - june 2000,0.96
calpine daily gas nomination and monthly ( july ) nomination,0.0328
"conoco , inc . - missing deal for may 00 production - important ,",0.4228
unfinaled sales invoices,0.4569
flexible physical us nat gas products on enrononline,0.6105
"hpl nom for june 28 , 2000",0.0078
"revision - enron / hpl actuals for june 25 , 2000",0.6534
"ami , , ,",0.4198
"enron actuals for june 26 , 2000",0.6133
"hey tim ,",0.2089
"wed unify mtg 2 : 00 - 2 allen center , 12 th floor conf room",0.5464
"july , 2000 nominations",0.3778
re : july spot tickets,0.3713
eex corporation - meter # 5999,0.4222
july 2000 - hpl estimates and nominations,0.6844
july noms,0.0472
revised july lst for woodlands,0.335
oasis contract imbalance update,0.4283
re : ferc training,0.5862
republic royalty 5 / 00,0.4479
revised july 2000 availabilities,0.2893
july 2000 co - owner ' s volumes,0.6037
$ 5 for cd ' s dvd ' s expires soon at half . com,0.065
fw : grandma wassup,0.6344
sitara availability,0.4662
"hpl nom for june 29 , 2000",0.5689
"enron actuals for june 27 , 2000",0.7677
re : hydrocarbon lease mgmt .,0.1792
re : hydrocarbon lease mgmt .,0.1649
re : industrials,0.1884
re : industrials,0.3328
july nominations at shell deer park,0.1271
re : industrials,0.1103
hr generalist for your group,0.8314
nom change for increased midcon gas . . .,0.1807
re : republic royalty 5 / 00,0.132
re : republic royalty 5 / 00,0.6968
vacation,0.4339
vacation,0.0562
sitara availability - status update,0.5268
sitara availability this evening ( 06 / 29 ) due to emergency repairs,0.8864
"hpl noms for june 30 , 2000",0.5375
"enron actuals for june 28 , 2000",0.0771
"revised 7 / 00 assignment , termination , expiration report - assets",0.1471
revised noms - four square gas,0.0198
revised nom - kcs resources,0.5495
revised nom - kcs resources,0.6205
revised nom - texlan oil,0.3942
revised noms - four square gas,0.1549
maynard oil - revised nom,0.5627
enronoptions - your stock option program,0.4371
re : industrials,0.5143
july transport usage tickets,0.7061
sap timelines,0.3261
"hpl nom for july 1 , 2000",0.7603
"enron / hpl actuals for june 29 , 2000",0.7977
"re : cody texas , l . p . , meter 5333",0.7305
revised nom - yates energy,0.4405
re : maynard oil - revised nom,0.8675
intra day midcon,0.2194
"preliminary "" buyback & deficiency deals "" worksheet for july 2000",0.4864
"enron / hpl actuals for june 30 thru july 2 , 200",0.9253
meoh upset,0.3634
"hpl noms for july 6 , 2000",0.3782
"enron actuals for july 3 thru 4 , 2000",0.2138
tejas nomination change effective 7 / 7 / 00,0.4815
nomination change on tejas effective 7 / 8 / 00,0.6493
nom chnage - 7 / 7 / 2000 - eastrans,0.4595
"hpl nom for july 7 , 2000",0.4843
"revision # 1 - enron / hpl actuals for july 5 , 2000",0.9013
"enron / hpl actuals for july 5 , 2000",0.8688
"enron actuals for june 30 , 2000",0.8005
i will be in dallas meeting with tufco the same afternoon . i told them,0.2052
nom chnage - 7 / 8 / 2000 - eastrans,0.8498
"hpl noms for july 8 , 2000",0.0642
"enron / hpl actuals for july 6 , 2000",0.6324
re : coastal oil & gas corporation,0.0007
meoh plant status,0.8246
leak on wilson creek lateral,0.1114
out of the office,0.9703
nom change - 7 / 11 / 2000,0.2982
this is hillarious !,0.0485
resumes - accounting,0.858
"hpl nom for july 11 , 2000 revision # 1",0.9934
"enron actuals for july 7 thru 9 , 2000",0.4408
98 - 6892 ( sitara deal 319063 ),0.9569
developmental plan,0.8431
update on prc process,0.2166
"hpl nom for july 12 , 2000",0.0783
"enron / hpl actuals for july 10 , 2000",0.184
re : new production - sitara deals needed,0.1795
re : coastal oil & gas corporation,0.0135
re : brandywine meter # : 1428,0.3867
brandywine meter # : 1428,0.6832
"re : plant outage affecting "" meter # 8291 "" enron methanol",0.5241
"plant outage affecting "" meter # 8291 "" enron methanol",0.2838
